generation,individual_id,l0_size,accuracy_on_full,f1_macro_on_full,num_tokens,num_distinct_tokens,num_classes_in_l0,most_frequent_class_in_l0,l0_indices_hash,fitness_calc_time_sec
2,46,30000,0.843640,0.622612,164727,18664,586,biscoito,92c5c8691c,5.4118
2,47,30000,0.844707,0.617947,164302,18675,583,biscoito,17272f6ec3,5.5016
2,48,30000,0.842322,0.614466,164665,18630,581,biscoito,a855845044,5.3380
2,49,30000,0.843528,0.613151,164424,18504,581,biscoito,d604fa2ddc,5.3819
2,50,30000,0.845394,0.621581,164410,18581,586,biscoito,a6de80120d,5.3759
2,51,30000,0.844199,0.622119,164759,18676,581,biscoito,0b40274bbc,5.4053
2,52,30000,0.845785,0.622492,164313,18502,586,biscoito,51258d1864,5.4778
2,53,30000,0.843508,0.615390,164412,18508,585,biscoito,8532a38756,5.4105
2,54,30000,0.844267,0.619788,164845,18589,584,biscoito,d51a0370e6,5.3664
2,55,30000,0.841959,0.619181,164589,18650,583,biscoito,3948cacf03,5.4193
2,56,30000,0.844962,0.621676,164458,18618,588,biscoito,06a7de74c9,5.4321
2,57,30000,0.841831,0.619753,164554,18543,584,biscoito,708ce70be8,5.3537
2,58,30000,0.842790,0.625982,164786,18703,589,biscoito,d7ab29e2c8,5.3182
2,59,30000,0.841839,0.612747,164592,18518,582,biscoito,ad21db7f18,5.2952
2,60,30000,0.841256,0.615450,164883,18634,577,biscoito,a38838605c,5.3519
2,61,30000,0.842989,0.616974,163848,18574,584,biscoito,df3836a85c,5.3168
2,62,30000,0.842750,0.616425,164377,18618,583,biscoito,3540053915,5.4392
2,63,30000,0.842174,0.626976,164297,18486,584,biscoito,3bd2512239,5.3585
2,64,30000,0.843369,0.617902,164924,18671,587,biscoito,a8bf29000b,5.3194
2,65,30000,0.843389,0.609092,164762,18520,579,biscoito,f79d60d3d8,5.3884
2,66,30000,0.844503,0.616671,164686,18517,576,biscoito,20e9212f3d,5.3437
2,67,30000,0.840936,0.614170,164608,18592,584,biscoito,43d97a8b1b,5.3745
2,68,30000,0.843588,0.615835,164420,18456,579,biscoito,7a2ee10bf0,5.3391
2,69,30000,0.845561,0.615843,164293,18509,574,biscoito,7b440801a5,5.5067
2,70,30000,0.844882,0.618094,164133,18655,586,biscoito,0e349eca75,5.3634
2,71,30000,0.843564,0.622276,164758,18702,586,biscoito,4c2f1ae47c,5.4011
2,72,30000,0.846053,0.632651,164691,18679,586,biscoito,57fe410213,5.4578
2,73,30000,0.841911,0.624635,164536,18509,583,biscoito,86df455216,5.4112
2,74,30000,0.841615,0.608549,164736,18522,581,biscoito,493b7b7dd4,5.3228
2,75,30000,0.844247,0.624726,164141,18726,585,biscoito,f6d2b4fd86,5.2988
2,76,30000,0.843508,0.615390,164412,18508,585,biscoito,8532a38756,5.4105
2,77,30000,0.845126,0.619486,164226,18431,581,biscoito,5068705e21,5.3931
2,78,30000,0.841871,0.612819,164880,18552,584,biscoito,ce59771c9b,5.3356
2,79,30000,0.844148,0.618945,164716,18645,587,biscoito,89a104332f,5.2727
2,80,30000,0.845621,0.620919,164693,18492,578,biscoito,da463ab486,5.3090
2,81,30000,0.842294,0.618788,164385,18687,590,biscoito,d606acb4df,5.3931
2,82,30000,0.841372,0.616794,164800,18584,579,biscoito,64ed1da95f,5.4049
2,83,30000,0.845414,0.624877,164498,18558,587,biscoito,0f79605faf,5.4467
2,84,30000,0.846069,0.623281,164540,18600,581,biscoito,67f58f71e9,5.2784
2,85,30000,0.844431,0.615567,164493,18620,587,biscoito,4478a868e4,5.4315
2,86,30000,0.844795,0.626686,164330,18584,590,biscoito,b2ce52de2d,5.4196
2,87,30000,0.844795,0.626686,164330,18584,590,biscoito,b2ce52de2d,5.4196
2,88,30000,0.844683,0.615396,164696,18594,575,biscoito,71a6d1618d,5.4438
2,89,30000,0.843516,0.616139,164402,18758,583,biscoito,819213cbf4,5.3237
2,90,30000,0.845038,0.613815,164699,18644,585,biscoito,cb13bc484d,5.3670
2,91,30000,0.841819,0.604124,164778,18444,574,biscoito,74fa1f23ff,5.3168
2,92,30000,0.841983,0.617309,164723,18635,582,biscoito,f0ee8e1622,5.3666
2,93,30000,0.844451,0.612294,164673,18538,585,biscoito,3e212d868b,5.3441
2,94,30000,0.846053,0.632651,164691,18679,586,biscoito,57fe410213,5.4578
2,95,30000,0.844263,0.624410,164984,18544,589,biscoito,00ad1f4b73,5.3656
2,96,30000,0.844982,0.618588,164350,18651,583,biscoito,194b3e4634,5.4598
2,97,30000,0.845414,0.624877,164498,18558,587,biscoito,0f79605faf,5.4467
2,98,30000,0.845785,0.622492,164313,18502,586,biscoito,51258d1864,5.4778
2,99,30000,0.844219,0.615190,164744,18553,578,biscoito,98635d0ef2,5.3139
3,0,30000,0.846053,0.632651,164691,18679,586,biscoito,57fe410213,5.4578
3,1,30000,0.846053,0.632651,164691,18679,586,biscoito,57fe410213,5.4578
3,2,30000,0.846053,0.632651,164691,18679,586,biscoito,57fe410213,5.4578
3,3,30000,0.844990,0.628120,164289,18524,590,biscoito,1ffea108c2,5.3641
3,4,30000,0.842174,0.626976,164297,18486,584,biscoito,3bd2512239,5.3585
3,5,30000,0.844795,0.626686,164330,18584,590,biscoito,b2ce52de2d,5.4196
3,6,30000,0.844795,0.626686,164330,18584,590,biscoito,b2ce52de2d,5.4196
3,7,30000,0.844795,0.626686,164330,18584,590,biscoito,b2ce52de2d,5.4196
3,8,30000,0.844008,0.626444,164636,18781,581,biscoito,7b25d0eb67,5.3231
3,9,30000,0.842466,0.626241,164431,18553,592,biscoito,dcdbe4ce98,5.4483
3,10,30000,0.843568,0.615119,164481,18499,582,biscoito,e53b12823a,5.2675
3,11,30000,0.844591,0.624864,164215,18579,594,biscoito,bedf350f37,5.3345
3,12,30000,0.842790,0.625982,164786,18703,589,biscoito,d7ab29e2c8,5.3182
3,13,30000,0.842790,0.625982,164786,18703,589,biscoito,d7ab29e2c8,5.3182
3,14,30000,0.842542,0.624848,164462,18637,594,biscoito,9318d89e44,5.3426
3,15,30000,0.842542,0.624848,164462,18637,594,biscoito,9318d89e44,5.3426
3,16,30000,0.845030,0.624136,164217,18559,584,biscoito,6281f07c32,5.3335
