generation,individual_id,l0_size,accuracy_on_full,f1_macro_on_full,num_tokens,num_distinct_tokens,num_classes_in_l0,most_frequent_class_in_l0,l0_indices_hash,fitness_calc_time_sec
10,12,20000,0.808420,0.515461,110398,14621,531,biscoito,6f0568254e,4.7466
10,13,20000,0.808420,0.515461,110398,14621,531,biscoito,6f0568254e,4.7466
10,14,20000,0.808883,0.517607,110376,14693,531,biscoito,bff6009daa,4.7695
10,15,20000,0.808420,0.515461,110398,14621,531,biscoito,6f0568254e,4.7466
10,16,20000,0.808420,0.515461,110398,14621,531,biscoito,6f0568254e,4.7466
10,17,20000,0.808184,0.516380,110399,14658,529,biscoito,4ab3b544d2,5.7653
10,18,20000,0.808755,0.517617,110430,14646,531,biscoito,7b85d28fd0,4.7950
10,19,20000,0.808695,0.515693,110429,14631,531,biscoito,9b621c79d8,4.6853
11,0,20000,0.808164,0.513996,110314,14695,530,biscoito,d281826ac8,4.8215
11,1,20000,0.808571,0.516272,110389,14623,532,biscoito,7e4e54c31f,4.7769
11,2,20000,0.808420,0.515461,110398,14621,531,biscoito,6f0568254e,4.7466
11,3,20000,0.808420,0.515461,110398,14621,531,biscoito,6f0568254e,4.7466
11,4,20000,0.808420,0.515461,110398,14621,531,biscoito,6f0568254e,4.7466
11,5,20000,0.808420,0.515461,110398,14621,531,biscoito,6f0568254e,4.7466
11,6,20000,0.808420,0.515461,110398,14621,531,biscoito,6f0568254e,4.7466
11,7,20000,0.808867,0.517426,110418,14643,529,biscoito,1f917009ed,4.6588
11,8,20000,0.809119,0.516845,110313,14659,532,biscoito,a98bc65581,4.6832
11,9,20000,0.808132,0.514355,110429,14619,532,biscoito,828156445b,4.7835
11,10,20000,0.808132,0.514355,110429,14619,532,biscoito,828156445b,4.7835
11,11,20000,0.807865,0.511787,110403,14651,530,biscoito,b4c586c25f,4.7325
11,12,20000,0.808583,0.516803,110395,14686,532,biscoito,986d1fdfc8,4.7329
11,13,20000,0.808420,0.515461,110398,14621,531,biscoito,6f0568254e,4.7466
11,14,20000,0.808420,0.515461,110398,14621,531,biscoito,6f0568254e,4.7466
11,15,20000,0.808420,0.515461,110398,14621,531,biscoito,6f0568254e,4.7466
11,16,20000,0.808575,0.516590,110357,14636,532,biscoito,f9aa9decad,4.5939
11,17,20000,0.808188,0.514591,110394,14642,530,biscoito,499d345362,4.7994
11,18,20000,0.808336,0.515261,110338,14694,530,biscoito,453228904a,4.6033
11,19,20000,0.808472,0.515711,110414,14624,532,biscoito,cc1609bc9e,4.8430
12,0,20000,0.807865,0.511787,110403,14651,530,biscoito,b4c586c25f,4.7325
12,1,20000,0.807865,0.511787,110403,14651,530,biscoito,b4c586c25f,4.7325
12,2,20000,0.807865,0.511787,110403,14651,530,biscoito,b4c586c25f,4.7325
12,3,20000,0.809362,0.519559,110394,14650,531,biscoito,12efa579dd,4.7367
12,4,20000,0.808008,0.512004,110356,14680,529,biscoito,21e67a8fa9,4.6873
12,5,20000,0.808312,0.513732,110286,14696,530,biscoito,334b94d88d,4.7659
12,6,20000,0.808472,0.515711,110414,14624,532,biscoito,cc1609bc9e,4.8430
12,7,20000,0.808336,0.515261,110338,14694,530,biscoito,453228904a,4.6033
12,8,20000,0.808336,0.515261,110338,14694,530,biscoito,453228904a,4.6033
12,9,20000,0.808264,0.515388,110447,14625,533,biscoito,3d6fb9645c,4.6529
12,10,20000,0.808336,0.515261,110338,14694,530,biscoito,453228904a,4.6033
12,11,20000,0.808536,0.515456,110432,14623,532,biscoito,0166f69e33,4.6600
12,12,20000,0.808603,0.517289,110407,14639,532,biscoito,fee28951fd,4.6985
12,13,20000,0.808715,0.515553,110410,14641,532,biscoito,78f0419107,4.7958
12,14,20000,0.808420,0.515461,110398,14621,531,biscoito,6f0568254e,4.7466
12,15,20000,0.807801,0.513838,110377,14649,531,biscoito,3434340694,4.6065
12,16,20000,0.807285,0.512020,110430,14628,526,biscoito,cff25e934c,4.6600
12,17,20000,0.807477,0.513716,110519,14679,527,biscoito,ee8874eaa4,4.7852
12,18,20000,0.809957,0.517059,110477,14667,531,biscoito,2ace9a969a,4.7677
12,19,20000,0.808420,0.515461,110398,14621,531,biscoito,6f0568254e,4.7466
13,0,20000,0.807865,0.511787,110403,14651,530,biscoito,b4c586c25f,4.7325
13,1,20000,0.808132,0.515972,110268,14655,532,biscoito,b24b9841b0,4.7337
13,2,20000,0.807956,0.511180,110408,14690,528,biscoito,64efdcabbd,4.7574
13,3,20000,0.808336,0.515261,110338,14694,530,biscoito,453228904a,4.6033
13,4,20000,0.807865,0.511787,110403,14651,530,biscoito,b4c586c25f,4.7325
13,5,20000,0.806335,0.512414,110541,14642,526,biscoito,74dd097833,4.7721
13,6,20000,0.807717,0.515662,110344,14627,529,biscoito,2390a82990,4.6824
13,7,20000,0.807801,0.513838,110377,14649,531,biscoito,3434340694,4.6065
13,8,20000,0.807285,0.512020,110430,14628,526,biscoito,cff25e934c,4.6600
13,9,20000,0.808016,0.513583,110331,14682,531,biscoito,7f6aea6d05,4.7526
13,10,20000,0.808715,0.513145,110348,14705,530,biscoito,59edcefb9f,4.7591
13,11,20000,0.807865,0.511787,110403,14651,530,biscoito,b4c586c25f,4.7325
13,12,20000,0.807865,0.511787,110403,14651,530,biscoito,b4c586c25f,4.7325
13,13,20000,0.808480,0.512588,110443,14664,527,biscoito,6a48492565,4.6911
13,14,20000,0.808508,0.518150,110445,14689,532,biscoito,84bbd62e73,4.6303
13,15,20000,0.807713,0.512793,110419,14641,532,biscoito,1e2bd019b4,4.7017
13,16,20000,0.808759,0.514857,110276,14705,530,biscoito,468759658d,4.6885
13,17,20000,0.808615,0.517112,110320,14718,531,biscoito,d01dcb6de2,4.6248
13,18,20000,0.808643,0.512376,110357,14674,529,biscoito,e86207ca35,4.5741
13,19,20000,0.807605,0.510386,110441,14657,530,biscoito,d6833b342d,4.6047
14,0,20000,0.807605,0.510386,110441,14657,530,biscoito,d6833b342d,4.6047
14,1,20000,0.807865,0.511787,110403,14651,530,biscoito,b4c586c25f,4.7325
14,2,20000,0.806335,0.512414,110541,14642,526,biscoito,74dd097833,4.7721
14,3,20000,0.806930,0.512951,110375,14623,528,biscoito,97db7c75c0,4.7178
14,4,20000,0.808176,0.512658,110407,14661,531,biscoito,99c39e5c70,4.6330
14,5,20000,0.807717,0.515662,110344,14627,529,biscoito,2390a82990,4.6824
14,6,20000,0.807865,0.511787,110403,14651,530,biscoito,b4c586c25f,4.7325
14,7,20000,0.807857,0.511340,110417,14649,529,biscoito,219e79b553,4.7422
14,8,20000,0.808100,0.511026,110394,14688,528,biscoito,13dc92300f,4.7442
14,9,20000,0.808408,0.511401,110352,14645,529,biscoito,91d0dbea12,4.8034
14,10,20000,0.807373,0.513603,110391,14655,531,biscoito,7af1962be0,4.7804
14,11,20000,0.807908,0.510969,110432,14696,528,biscoito,a5119a521e,4.7388
14,12,20000,0.807801,0.511982,110363,14658,531,biscoito,35e26e374e,4.7093
14,13,20000,0.807745,0.511580,110395,14683,532,biscoito,ceb3836799,4.7893
14,14,20000,0.808232,0.514293,110412,14643,530,biscoito,1cb72e8a38,4.7397
14,15,20000,0.807865,0.511787,110403,14651,530,biscoito,b4c586c25f,4.7325
14,16,20000,0.807865,0.511787,110403,14651,530,biscoito,b4c586c25f,4.7325
14,17,20000,0.809023,0.516518,110337,14667,532,biscoito,12036a7d29,4.7173
14,18,20000,0.808448,0.513953,110332,14675,528,biscoito,b8328420ff,4.7645
14,19,20000,0.808448,0.513524,110370,14659,530,biscoito,25e51592fe,4.7325
15,0,20000,0.807605,0.510386,110441,14657,530,biscoito,d6833b342d,4.6047
15,1,20000,0.808040,0.511458,110409,14656,530,biscoito,db643c7d7c,4.6971
15,2,20000,0.807781,0.511067,110407,14651,530,biscoito,4e058a2702,4.6432
