generation,individual_id,l0_size,accuracy_on_full,f1_macro_on_full,num_tokens,num_distinct_tokens,num_classes_in_l0,most_frequent_class_in_l0,l0_indices_hash,fitness_calc_time_sec
23,12,50,0.104324,0.013301,264,236,41,biscoito,331e99acac,2.9854
23,13,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
23,14,50,0.101432,0.012295,264,236,40,biscoito,1d2fb355e4,3.1205
23,15,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
23,16,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
23,17,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
23,18,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
23,19,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
24,0,50,0.101432,0.012295,264,236,40,biscoito,1d2fb355e4,3.1205
24,1,50,0.101723,0.013631,259,234,41,biscoito,78181df919,3.0336
24,2,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
24,3,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
24,4,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
24,5,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
24,6,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
24,7,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
24,8,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
24,9,50,0.101432,0.012295,264,236,40,biscoito,1d2fb355e4,3.1205
24,10,50,0.101432,0.012295,264,236,40,biscoito,1d2fb355e4,3.1205
24,11,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
24,12,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
24,13,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
24,14,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
24,15,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
24,16,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
24,17,50,0.101723,0.013631,259,234,41,biscoito,78181df919,3.0336
24,18,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
24,19,50,0.101723,0.013631,259,234,41,biscoito,78181df919,3.0336
25,0,50,0.101432,0.012295,264,236,40,biscoito,1d2fb355e4,3.1205
25,1,50,0.101432,0.012295,264,236,40,biscoito,1d2fb355e4,3.1205
25,2,50,0.101723,0.013631,259,234,41,biscoito,78181df919,3.0336
25,3,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
25,4,50,0.101432,0.012295,264,236,40,biscoito,1d2fb355e4,3.1205
25,5,50,0.103717,0.012664,261,231,40,biscoito,609ee22f84,2.9267
25,6,50,0.104228,0.012608,263,235,40,biscoito,bc6b90f9ca,2.9838
25,7,50,0.103908,0.014145,261,233,41,biscoito,5dbf942c7f,2.9718
25,8,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
25,9,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
25,10,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
25,11,50,0.101432,0.012295,264,236,40,biscoito,1d2fb355e4,3.1205
25,12,50,0.102359,0.014427,261,237,42,biscoito,efe4b18f8f,3.0550
25,13,50,0.103449,0.011884,264,237,40,biscoito,74ccf0c0e0,3.1653
25,14,50,0.101596,0.012181,263,234,40,biscoito,5d3ba6752d,3.0331
25,15,50,0.104655,0.013281,265,237,41,biscoito,cdac2073ad,3.1090
25,16,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
25,17,50,0.117692,0.013216,268,241,42,biscoito,78cd78f916,3.0306
25,18,50,0.101432,0.012295,264,236,40,biscoito,1d2fb355e4,3.1205
25,19,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
26,0,50,0.101432,0.012295,264,236,40,biscoito,1d2fb355e4,3.1205
26,1,50,0.101432,0.012295,264,236,40,biscoito,1d2fb355e4,3.1205
26,2,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
26,3,50,0.101432,0.012295,264,236,40,biscoito,1d2fb355e4,3.1205
26,4,50,0.098944,0.013842,260,236,42,biscoito,e072925168,3.0917
26,5,50,0.106852,0.012925,263,235,40,biscoito,de1289eb00,3.1094
26,6,50,0.101432,0.012295,264,236,40,biscoito,1d2fb355e4,3.1205
26,7,50,0.101432,0.012295,264,236,40,biscoito,1d2fb355e4,3.1205
26,8,50,0.101432,0.012295,264,236,40,biscoito,1d2fb355e4,3.1205
26,9,50,0.105047,0.012126,264,239,40,biscoito,629e030818,2.9519
26,10,50,0.101715,0.012453,265,237,40,biscoito,5a4b2de1a5,2.9735
26,11,50,0.105294,0.014226,258,231,41,biscoito,4508dc84ce,2.8907
26,12,50,0.101432,0.012295,264,236,40,biscoito,1d2fb355e4,3.1205
26,13,50,0.101432,0.012295,264,236,40,biscoito,1d2fb355e4,3.1205
26,14,50,0.102850,0.012146,265,238,40,biscoito,d0cf4664cc,3.0204
26,15,50,0.100182,0.013771,258,232,41,biscoito,dcbcad163a,2.9818
26,16,50,0.101484,0.013022,262,236,41,biscoito,9b106c9290,3.0790
26,17,50,0.101807,0.014053,261,237,42,biscoito,e8ca8593bc,3.1879
26,18,50,0.106377,0.012389,265,235,40,biscoito,1d987393b0,3.0361
26,19,50,0.101368,0.012834,264,235,41,biscoito,5e36a43958,3.0006
27,0,50,0.098944,0.013842,260,236,42,biscoito,e072925168,3.0917
27,1,50,0.100182,0.013771,258,232,41,biscoito,dcbcad163a,2.9818
