generation,individual_id,l0_size,accuracy_on_full,f1_macro_on_full,num_tokens,num_distinct_tokens,num_classes_in_l0,most_frequent_class_in_l0,l0_indices_hash,fitness_calc_time_sec
14,18,10,0.006936,0.001216,53,53,10,alcool,94ab89bb5d,1.5451
14,19,10,0.007323,0.001467,53,53,10,alcool,ba54dded51,1.3559
14,20,10,0.007070,0.001118,55,55,10,alcool,ca7734b0e3,1.3832
14,21,10,0.007323,0.001467,53,53,10,alcool,ba54dded51,1.3559
14,22,10,0.005685,0.001048,51,51,10,picole,3c67d6dd58,1.3667
14,23,10,0.007296,0.001184,51,51,10,alcool,fbe9b724c4,1.4816
14,24,10,0.007070,0.001118,55,55,10,alcool,ca7734b0e3,1.3832
14,25,10,0.006457,0.001442,53,53,10,alcool,afc7a0d048,1.6023
14,26,10,0.007589,0.001318,53,53,10,alcool,e6d8b91a1f,1.5493
14,27,10,0.005685,0.001048,51,51,10,picole,3c67d6dd58,1.3667
14,28,10,0.020144,0.001903,52,52,10,macarrao,fda7b410c3,1.8314
14,29,10,0.006990,0.001183,55,55,10,alcool,9528bbac19,1.6859
14,30,10,0.006630,0.000914,55,55,10,alcool,ea577898c8,1.3591
14,31,10,0.007296,0.001184,51,51,10,alcool,fbe9b724c4,1.4816
14,32,10,0.006803,0.001256,55,55,10,alcool,d6933f1ded,1.3587
14,33,10,0.007070,0.001118,55,55,10,alcool,ca7734b0e3,1.3832
14,34,10,0.006803,0.001256,55,55,10,alcool,d6933f1ded,1.3587
14,35,10,0.007323,0.001467,53,53,10,alcool,ba54dded51,1.3559
14,36,10,0.007522,0.001612,54,54,10,alcool,13bc0a559b,1.5695
14,37,10,0.008574,0.001010,55,55,10,alcool,fa8dbf0f20,1.5976
14,38,10,0.006084,0.001036,54,54,10,alcool,1b83697e15,1.5387
14,39,10,0.006857,0.001112,54,53,10,alcool,f7954e851f,1.4275
14,40,10,0.007229,0.001373,53,53,10,alcool,825a25aa7c,1.4091
14,41,10,0.006803,0.001256,55,55,10,alcool,d6933f1ded,1.3587
14,42,10,0.007070,0.001118,55,55,10,alcool,ca7734b0e3,1.3832
14,43,10,0.006204,0.001263,49,49,10,picole,5f38fe97fd,1.4103
14,44,10,0.006630,0.000914,55,55,10,alcool,ea577898c8,1.3591
14,45,10,0.006803,0.001256,55,55,10,alcool,d6933f1ded,1.3587
14,46,10,0.006271,0.001148,52,52,10,alcool,fa302d7824,1.6326
14,47,10,0.006257,0.001299,52,52,10,alcool,5817ff9d16,1.4022
14,48,10,0.007602,0.001468,53,52,10,alcool,296198384e,1.5999
14,49,10,0.005938,0.001058,53,53,10,alcool,8184335044,1.6451
15,0,10,0.005685,0.001048,51,51,10,picole,3c67d6dd58,1.3667
15,1,10,0.005685,0.001048,51,51,10,picole,3c67d6dd58,1.3667
15,2,10,0.005685,0.001048,51,51,10,picole,3c67d6dd58,1.3667
15,3,10,0.005938,0.001058,53,53,10,alcool,8184335044,1.6451
